Product,Batch no.,PO,Line,Mill,RFT-ext.,RFT-Mill,Dosing,Suggestion Side feed,HT1,HT2,HT3,HT4,HT5,Screw speed,Torque,Outlet temp,Throughput ext.(kg/h),Feed,Sep.,Rotor,Air flow,Inlet temp.,Outlet temp.,FG. temp.,Throughput mill (kg/h)
MZ308TH,3B14253012,P3B143806400,8,13,,,0,15,32,50,60,80,120,650,40,,996.5397924,10,1200,3645,60,,,,1540.106952
MN217PB,3B14256014,P3B143807800,1,2,/,/,0,16,32,50,80,80,80,650,52,,1050,600,350,3000,98,,,,
P60528CN,3B14252006,P3B143902200,10,12,,/,17,100,,50,,,,3OO,47,,787.3144742,400,970,2800,65,,,,787.3144742
P00501AN,3B14254008,P3B143903200,7,10,/,/,0,20,30,51,83,82,84,500,50,,854,600,440,2800,98,,,,660
GA305TH,3B14254011,P3B143903400,8,13,,/,0,25,31,50,60,81,84,600,46,,327,10,1200,3645,60,,,,240
P91469AN,3B14253019,P3B144000900,2,3,,/,0,25,30,51,80,80,80,500,44,,345.6790123,500,1120,2800,65,,,,345.6790123
MN232PB,3B14256019,P3B144003000,1,2,/,/,0,7,32,48,80,81,81,500,33,,604.9290515,600,350,2800,98,,,,1934.683754
R60829AN,3B14249017,P3B144100100,2,3,/,/,0,20,30,50,80,100,100,500,47,,952.6959974,400,1120,2800,65,,,,
R70939XN,3B14249021,P3B144100500,9,9,/,,10,,30,50,50,,,500,43,,0,10,1350,3645,60,,,,0
R91046AN,3B14249024,P3B144100800,2,3,,/,0,20,30,53,80,99,100,650,42,,348.7696183,400,1400,3000,65,,,,348.7696183
P91223AN,3B14256004,P3B144101000,11,14,,/,0,12,30,50,60,60,60,500,50,,917.9600887,7,1280,3757,60,,,,0
P70710XN,3B14256035,P3B144101400,9,9,,/,0,,,,,,,,,,0,10,1180,3645,60,,,,0
SJ101TH,3B14254018,P3B144200300,10,12,,,20,120,,50,,,,500,47,,,400,1350,2800,65,,,,0
M10080AN,3B14253010,P3B143806200,2,3,,,0,9,30,50,80,100,100,500,36-37,,839.3005828,600,1200,2800,65,,,,624.2093784
MZ307TH,3B14253014,P3B143806600,8,13,/,/,0,15,30,50,60,80,80,650,40,,380.1652893,7,1400,3645,60,,,,0
R91148CN,3B14249015,P3B143901900,10,12,,/,15,100,,50,,,,300,50,,0,450,1000,3000,65,,,,0
Y5104PI,3B14254001,P3B143902900,10,12,/,/,15,100,,55,,,,300,50,,,400,1280,3000,65,,,,0
S10076BN,3B14254006,P3B143903000,2,3,/,/,0,15,30,50,80,80,80,550,49,,,400,1000,2800,65,,,,0
M90552WN,3B14254007,P3B143903100,8,13,,/,0,35,30,50,60,79,80,650,47,,1500,10,1000,3645,60,,,,0
SZ316TH,3B14254012,P3B143903500,9,9,/,/,20,,30,50,80,,,500,50,,230.0949598,8,1400,3645,60,,,,
YI400TH,3B14254013,P3B143903600,8,13,/,/,0,23,30,50,60,80,80,500,46,,1602.094241,10,1050,3645,60,,,,0
GA004TH,3B14256027,P3B143905400,7,10,/,/,0,12,30,50,82,103,99,500,43,,931.8952234,300,540,3000,98,,,,0
SZ316TH,3B14260010,P3B143906800,9,9,/,/,0,,33,52,85,,,5000,53,,0,5,1480,3645,60,,,,0
LA005TH,3B14254015,P3B144001300,7,10,/,/,0,18,31,49,83,81,83,550,55,,795,500,410,3000,98,,,,420
SA816PA,3B14255003,P3B144001400,7,10,/,,0,18,30,50,80,80,80,550,48,,871.2,500,430,2800,98,,,,
SA816PB,3B14255004,P3B144001500,7,10,/,/,0,15,30,50,80,80,80,550,48,,726,600,430,2800,98,,,,
YY207PB,3B14256012,P3B144002500,10,12,/,/,35,120,,50,,,,500,51,,,400,1280,3000,65,,,,0
R91323AN,3B14249020,P3B144100400,10,12,,/,25,25,,100,,,,500,42,,684.4106464,300,1230,3000,65,,,,
P70097XN,3B14256034,P3B144101300,9,9,/,/,20,,30,50,80,,,500,51,,150,10,1200,3645,60,,,,0
GD200PA,3B14253001,P3B143708200,10,12,/,/,15,120,,55,,,,3OO,47,,0,400,1300,2800,65,,,,
GD200PB,3B14253002,P3B143708300,10,12,,/,0,,,,,,,,,,0,400,1300,2800,65,,,,
P91426WN,3B14256022,P3B143709100,8,13,,/,0,20,31,50,60,78,85,650,42,,1129.009266,10,1200,3645,60,,,,0
S30374AN,3B14247014,P3B143803900,9,9,/,/,15,,50,80,100,,,500,36,,,10,1350,3645,60,,,,
SM314TH,3B14253015,P3B143806700,3,4,/,/,0,20,30,50,80,80,80,550,38,,0,400,1050,3000,65,,,,0
P91486AN,3B14255007,P3B143807400,7,10,,,0,18,31,51,83,80,81,650,43,,1316.453047,500,460,2800,98,,,,991.7355372
M90079WN,3B14255012,P3B143807700,8,13,/,/,0,35,30,50,60,80,80,650,40,,530.8988764,10,890,3645,60,,,,0
MI314TH,3B14254014,P3B143903700,3,4,,/,0,15,35,55,75,78,29,500,32,,126.2636682,400,1095,3000,65,,,,0
GN300TH,3B14255015,P3B143904200,3,4,/,,0,15,30,50,60,80,80,600,33,,1659.942363,500,780,2950,65,,,,0
SJ205PA,3B14256001,P3B143904600,2,3,,,0,15,30,48,80,80,80,650,27,,0,600,1000,3000,65,,,,0
SJ205PB,3B14256002,P3B143904700,2,3,/,,0,15,30,50,80,80,80,650,30,,0,600,1000,3000,65,,,,0
EN101TH,3B14255021,P3B144001800,2,3,,,0,12,30,50,80,80,80,500,45,,700.1023541,400,860,2800,65,,,,123.1544833
P91223AN,3B14256003,P3B144002000,11,14,,/,0,12,30,50,50,50,50,500,53,,514.4255038,7,1280,3757,60,,,,327.1162123
G2000PIBD,3B14256009,P3B144002100,10,12,/,/,25,120,,50,,,,400,50,,,400,1250,3000,65,,,,0
YY207PA,3B14256011,P3B144002400,10,12,,,25,120,,50,,,,500,50,,736.9219105,400,1280,3000,65,,,,
MN232PA,3B14256018,P3B144002900,1,2,/,/,0,7,30,50,80,80,80,500,33,,642.8571429,600,335,3000,98,,,,852.254385
M00049AN,3B14256032,P3B144003300,7,10,/,,0,22,30,50,80,80,80,500,51,,,500,450,2800,98,,,,
PI10154AN,3B14247018,P3B143706900,1,2,/,/,0,14,32,52,82,83,83,500,48,,1097.8089,600,400,2800,98,,,,0
JI403TH,3B14253016,P3B143902600,8,13,/,/,0,25,30,50,60,80,80,650,46,,0,10,1000,3645,60,,,,0
P50185AN,3B14262009,P3B144005100,2,3,/,/,0,25,30,50,80,80,80,500,49,,0,500,1100,2950,65,,,,0
GI307TH,3B14254005,P3B143708600,3,4,/,,0,15,30,50,60,80,80,500,35,,0,400,1350,2800,65,,,,
YN100G,3B14253011,P3B143806300,1,2,/,/,0,9,32,48,80,82,82,500,43,,,600,290,2800,98,,,,
S91467BN,3B14254010,P3B143903300,11,14,,,0,,,,,,,,,,1316.108787,5,1250,3757,60,,,,0
EA204TH,3B14256028,P3B143905500,7,12,,,18,110,,50,,,,300,50,,,500,450,2800,65,,,,0
P50480AN,3B14256029,P3B143905600,2,3,/,/,0,25,30,50,80,80,80,500,47,,1373.06317,300,1200,2800,65,,,,0
S00823AN,3B14259005,P3B143906000,7,10,,/,0,13,30,50,80,100,100,500,42,,,500,450,2800,98,,,,
R10084CN,3B14249023,P3B144100700,1,2,,/,0,8,30,50,80,80,80,650,33,,620.3076923,600/500,320,3000,98,,,,0
P30375AN,3B14247016,P3B144300200,9,9,,/,12,,50,80,100,,,500,38,,0,10,1420,3645,60,,,,
M04006AN,3B14260005,P3B143808000,7,10,/,,0,17,30,50,80,80,80,500,47,,1603.053435,500,450,3000,98,,,,1812.080537
SD302TH,3B14254016,P3B143903800,8,13,/,/,0,28,30,50,60,80,80,650,50,,583.0985915,10,1350,3645,60,,,,1935
M08172BN,3B14255016,P3B143904300,10,12,/,/,40,120,,100,,,,400,52,,0,500,1100,2800,65,,,,0
S91317WN,3B14256020,P3B143905200,2,3,/,,0,30,30,48,80,80,80,550,36,,918.8138065,400,1030,2800,65,,,,0
M91129WN,3B14259006,P3B143906100,8,13,/,/,0,30,30,50,62,78,85,500,45,,1938.461538,10,1100,3645,60,,,,0
M70460CN,3B14260009,P3B143906700,10,12,/,/,20,120,,50,,,,300,49,,0,400,950,2800,65,,,,
GI222PA,3B14256015,P3B144002700,3,4,/,/,0,20,30,50,77,85,78,650,30,,0,600,1000,3000,65,,,,
GI222PB,3B14256016,P3B144002800,3,4,/,/,0,20,29,47,79,85,77,650,31,,0,400,1060,3000,65,,,,0
R70931TN,3B14256025,P3B144003100,8,13,/,/,0,15,30,50,60,80,80,500,38,,589.6193772,6,1150,3645,60,,,,1687.664811
EA104TH,3B14261012,P3B144004000,7,10,/,,20,100,30,50,80,80,80,300,50,,583.9210155,600,420,3000,98,,,,0
M2300PIBD,3B14262002,P3B144004800,3,4,,/,0,15,29,49,83,75,81,550,31,,388.8888889,500,930,2800,65,,,,0
S2204PABD,3B14263005,P3B144006100,11,12,/,/,0,18,30,50,80,80,80,500,50,,0,7,1360,3757,60,,,,
S2204PBBD,3B14263006,P3B144006200,11,12,/,/,0,18,30,50,80,80,80,500,51,,763.4584013,7,1360,3757,60,,,,
LA103TH,3B14260001,P3B144101500,7,10,/,/,0,15,31,50,82,82,85,500,53,,1437.461437,600,450,2800,98,,,,898.2826948
SY300PIBD,3B14263008,P3B144102700,3,4,,,0,15,30,50,60,80,80,550,32,,0,400,1480,2800,65,,,,0
PI30413AN,3B14247020,P3B143804000,9,9,/,/,0,14,50,80,80,,,500,43,,437.3312765,10,1250,3645,60,,,,0
LN207TH,3B14255006,P3B143807300,1,2,,,0,8,30,50,80,80,80,500,40,,846.7563707,500,240,3000,98,,,,713.2748372
YI233PA,3B14261001,P3B143808200,3,4,,/,0,15,30,50,80,80,80,500,32,,0,400,1150,3000,65,,,,0
YI233PB,3B14261002,P3B143808300,3,4,/,/,0,12,30,50,80,80,80,500,32,,0,400,950,3000,65,,,,0
R70930TN,3B14259003,P3B143905800,2,3,,/,0,,,,,,,,,,0,250,1500,3000,65,,,,0
M00407WN,3B14259007,P3B143906200,8,13,/,/,0,25,30,50,60,79,80,400,45,,0,10,1000,3645,60,,,,0
R91170CN,3B14259008,P3B143906300,10,12,/,/,18,120,,50,,,,3OO,48,,0,400,1320,2800,65,,,,
S91282WN,3B14259009,P3B143906400,8,13,/,/,0,30,30,50,60,80,80,500,50,,0,10,1100,3645,60,,,,0
S00468WN,3B14260012,P3B143907000,8,13,,/,0,30,30,49,62,82,85,500,47,,464.7887324,10,1250,3645,6O,,,,0
GI215PA,3B14257001,P3B144003400,3,4,/,/,0,15,30,50,81,82,81,650,28,,0,400,900,3000,65,,,,
GI215PB,3B14257002,P3B144003500,3,4,/,/,0,15,30,50,80,75,78,650,29,,0,400,860,3000,65,,,,
P00000AC,3B14259001,P3B144003600,11,14,,,0,15,30,50,50,50,50,500,53,,,8,1460,3757,60,,,,0
P70012XN,3B14256033,P3B144101200,2,3,/,/,0,,,,,,,,,,0,500,900,2800,65,,,,0
P00374AN,3B14260004,P3B144101700,7,10,/,/,0,15,31,52,82,104,100,500,54,,1794.019934,500,450,2800,98,,,,0
P20293AN,3B14262010,P3B144102200,9,9,,/,13,,53,84,101,,,500,37,,533.80406,10,1230,3645,60,,,,461.2427931
R00402AN,3B14260003,P3B144300400,7,10,/,/,0,14,30,50,80,80,80,500,47,,607.9613993,600,450,3000,98,,,,0
M90035WN,3B14256024,P3B143709300,8,13,/,/,0,30,30,50,60,82,80,500,47,,900.5628518,10,1050,3645,60,,,,0
ANZ00TH,3B14256026,P3B143905300,3,4,/,/,0,,,,,,,,,,0,400,650,2800,65,,,,0
M60574WN,3B14256030,P3B143905700,2,3,,,0,20,30,50,80,80,80,500,41,,894.7804474,600,900,2800,65,,,,
MA100TH,3B14259010,P3B143906500,7,12,/,,18,120,,50,,,,300,57,,0,500,450,3000,98,,,,0
M50024WN,3B14260011,P3B143906900,8,13,/,/,0,25,30,50,60,80,80,500,48,,1312.202853,10,1180,3645,60,,,,0
ALZ44TH,3B14261005,P3B143907100,2,4,/,/,0,15,30,48,79,79,80,650,27,,1803.015075,500,600,2800,65,,,,0
S60612FN,3B14253020,P3B144001000,2,3,,,0,20,30,48,80,78,80,500,39,,,500,1000,3000,65,,,,
S20296AN,3B14261013,P3B144004100,9,9,,/,10,,50,80,100,,,500,32,,0,10,1330,3645,60,,,,566.4335664
S00823AN,3B14266005,P3B144006900,7,10,/,/,0,18,30,55,80,101,103,500,50,,1903.394256,500,450,2800,98,,,,0
S91409AN,3B14256008,P3B144101100,10,12,,,30,120,,100,,,,500,41,,827.8580815,400,1330,2800,65,,,,0
M00335AG,3B14261009,P3B144101800,7,10,,,0,17,32,52,81,79,81,500,40,,0,600,450,2800,98,,,,0
EN037TH,3B14255009,P3B143807500,1,2,/,,0,9,30,50,81,100,100,500,38,,630.2626094,500,340,2750,98,,,,1131.482452
P90700DN,3B14261008,P3B143808700,10,12,,/,17,100,,50,,,,300,54,,0,400,1200,2800,65,,,,0
S91422WN,3B14266003,P3B143809100,8,13,,/,0,30,30,50,60,80,80,650,50,,703.255814,10,1200,3645,65,,,,0
AN203TH,3B14255011,P3B143903900,1,2,,,0,13,30,50,80,80,80,500,36,,280,400,700,2800,98,,,,0
MI303TH,3B14261011,P3B143907300,8,13,,,0,13,30,49,60,79,85,600,43,,0,10,1250,3645,60,,,,0
YI226PB,3B14262008,P3B143907900,2,4,,/,0,25,30,50,79,80,80,550,45,,0,600,1150,3000,65,,,,0
LI102TH,3B14266007,P3B143908500,2,4,,,0,,,,,,,,,,0,600/500,900,2800,65,,,,0
P70811BN,3B14268004,P3B143909200,11,14,/,/,0,,,,,,,,,,,4,,,60,,,,0
LZ300TH,3B14260008,P3B144003700,9,9,/,/,16,,34,55,85,,,500,43,,418.7263739,10,1420,3645,60,,,,406.3205418
SI228PA,3B14262005,P3B144004900,2,4,/,/,0,,,,,,,,,,0,500,1070,2900,65,,,,
SI228PB,3B14262006,P3B144005000,2,4,,/,0,,,,,,,,,,816.7539267,500,105O,2900,65,,,,0
M10065TN,3B14267007,P3B144007100,3,3,,/,0,,,,,,,,,,0,500,1210,2800,65,,,,0
MA001TH,3B14263012,P3B144300500,7,10,/,,0,15,30,50,80,80,80,500,50,,1863.139735,320,330,2800,98,,,,923.6690186
YI226PA,3B14262007,P3B143907800,2,4,/,/,0,20,30,51,80,80,78,650,36,,0,600,1150,3000,65,,,,
SZ318TH,3B14263007,P3B144005700,8,13,/,,0,16,30,50,60,80,80,650,43,,0,10,1300,3645,60,,,,0
GI210PA,3B14264003,P3B144006700,2,3,/,/,0,20,30,50,84,80,79,650,32,,0,500,1150,3000,65,,,,0
GI210PB,3B14264004,P3B144006800,2,3,,,0,20,30,49,76,80,85,650,34,,0,500,1150,3000,65,,,,0
SZ313TH,3B14263017,P3B144300600,9,9,,,20,,30,50,80,,,500,46,,339.0134529,10,1550,3645,60,,,,0
MN336TH,3B14259004,P3B143905900,3,3,,/,0,,,,,,,,,,366.8122271,600,830,3000,65,,,,875.3799392
MZ201PA,3B14262003,P3B143907600,9,9,/,/,17,,53,53,80,,,500,45,,0,10,1350,3645,60,,,,0
MZ201PB,3B14262004,P3B143907700,9,9,/,/,17,,35,53,80,,,500,46,,132.4340895,10,1340,3645,60,,,,0
M04251BN,3B14267001,P3B143908600,7,10,/,,0,18,30,50,80,80,80,600,48,,1486.00311,500,490,3000,98,,,,0
P70811BN,3B14268005,P3B143909300,11,14,/,/,0,,,,,,,,,,,4,,,60,,,,0
EI019TH,3B14268007,P3B143909400,2,4,,,0,30,30,50,80,80,80,550,46,,0,500,1150,2800,65,,,,0
S91442AN,3B14255008,P3B144001600,1,2,,/,0,15,32,51,80,83,82,650,41,,1401,600,350,3000,98,,,,0
M90696WN,3B14266006,P3B144007000,8,13,,/,0,30,32,49,60,80,85,650,45,,1507.853403,10,1000,3645,60,,,,0
MNF06TH,3B14262011,P3B144102300,3,3,,/,0,15,31,50,80,80,78,650,30,,0,150,1500,3000,65,,,,0
R70954AN,3B14267015,P3B144103400,10,12,,,0,18,30,50,80,80,80,650,52,,0,150,1500,2800,65,,,,835.2668213
S91404WN,3B14266002,P3B143809000,8,13,/,/,0,30,30,49,60,79,80,550,47,,526.1669024,10,1200,3645,60,,,,0
JI015TH,3B14267003,P3B143908800,11,14,/,/,0,15,30,50,80,80,80,650,50,,1637.781629,7,1200,3757,60,,,,0
JN306TH,3B14268010,P3B143909500,3,3,/,,0,12,30,49,58,85,81,650,29,,116.2659558,500,1030,2800,65,,,,0
S91318WN,3B14263014,P3B144006400,8,13,/,/,0,30,31,52,60,79,80,550,49,,1920,10,1030,3645,60,,,,0
SZ310TH,3B14267008,P3B144007200,9,9,/,/,15,,30,50,80,,,500,47,,0,5,1720,3645,60,,,,0
SZ311TH,3B14267011,P3B144007500,9,9,/,/,17,,35,53,83,,,500,47,,415.7480315,10,1550,3645,60,,,,0
JA004TH,3B14269003,P3B144008100,7,10,/,/,0,15,31,50,81,82,85,500,46,,1342.170671,500,500,2800,98,,,,0
S00331AN,3B14266004,P3B144102900,7,10,/,/,0,15,30,52,82,79,84,500,50,,1021.621622,500,480,2900,98,,,,0
R70573BN,3B14268008,P3B144104000,11,14,/,,0,15,30,50,80,80,80,500,52,,1498.612396,10,1230,3757,60,,,,0
R00339TN,3B14268012,P3B144104100,8,13,/,/,0,20,30,50,60,80,80,650,46,,0,10,1190,3645,60,,,,0
M10092AN,3B14270008,P3B144105400,1,2,/,/,0,14,33,56,83,82,84,550,47,,1664,600/500,400,3000,98,,,,0
LA204PA,3B14255001,P3B143807000,10,12,/,/,20,120,,50,,,,300,53,,0,500,1400,2800,65,,,,
LA204PB,3B14255002,P3B143807100,10,12,/,/,20,120,,50,,,,3OO,51,,0,500,1100,2800,65,,,,
EA020TH,3B14267005,P3B143908900,7,10,/,/,0,20,31,52,82,82,85,650,45,,0,550,470,3000,98,,,,852.5754885
M90544WN,3B14262012,P3B144005200,3,3,,/,0,30,30,50,59,85,83,500,45,,548.6329,500,950,2800,65,,,,458.9641434
G5204PA,3B14264001,P3B144006500,11,14,/,/,0,25,30,50,80,80,80,650,52,,0,10,1300,3757,60,,,,0
G5204PB,3B14264002,P3B144006600,11,14,/,/,0,25,30,50,80,80,80,650,52,,0,10,1300,3757,60,,,,0
SZ307TH,3B14267010,P3B144007400,9,9,/,/,15,,30,50,80,,,500,43,,0,8,1450,3645,60,,,,0
MN217PA,3B14269001,P3B144007900,1,2,/,/,0,,,,,,,,,,0,600,415,3000,98,,,,0
MN217PB,3B14269002,P3B144008000,1,2,/,/,0,10,33,52,80,83,83,550,36,,691.3580247,600,400,3000,98,,,,0
S91317WN,3B14269004,P3B144008200,2,4,,,0,40,30,50,80,80,80,550,41,,0,500,1000,2800,65,,,,0
MN232PA,3B14270007,P3B144008500,1,2,/,,0,8,31,51,80,78,84,500,35,,629.3706294,600,350,3000,98,,,,557.8306586
S5321PIBD,3B14268001,P3B144103900,3,4,/,,0,12,30,50,60,80,80,550,30,,280.4674457,500,1150,2800,65,,,,
MI112TH,3B14269011,P3B144104400,10,12,,/,18,120,,60,,,,400,49,,1399.787911,400,1330,2800,65,,,,0
M00006AN,3B14270016,P3B144105600,7,10,/,/,0,22,31,52,84,83,83,500,52,,0,600,470,3000,98,,,,0
EA019TH,3B14270019,P3B144201300,7,10,,/,0,20,30,50,80,80,80,550,48,,1027.522936,600,500,3000,98,,,,0
YN000TH,3B14263015,P3B143908200,3,4,,/,0,22,35,55,78,75,80,500,51,,240.767665,300,1200,300,65,,,,0
E5401PI,3B14263002,P3B144005800,3,4,,/,0,15,30,50,60,80,80,650,40,,0,500,850,2800,65,,,,0
Y5252PA,3B14263003,P3B144005900,10,12,,/,18,100,,50,,,,3OO,50,,1950,400,1290,2800,65,,,,
Y5252PB,3B14263004,P3B144006000,10,12,/,/,15,120,,50,,,,3OO,46,,1560,400,1250,2800,65,,,,0
EA204TH,3B14268011,P3B144007800,8,13,/,/,0,30,30,50,80,80,80,550,47,,0,,,,,,,,0
MN232PB,3B14270006,P3B144008400,1,2,/,/,0,8,30,50,80,80,80,500,36,,1800,600,370,2800,98,,,,0
MA100TH,3B14273009,P3B144008900,8,13,/,/,0,15,30,50,80,80,80,550,50,,0,10,1340,3645,60,,,,0
S10134TN,3B14261023,P3B144102100,3,4,/,,0,15,30,50,80,80,80,600,34,,0,500,1260,2800,65,,,,0
GA009TH,3B14267016,P3B144103500,8,13,/,/,0,15,30,50,80,100,100,650,45,,0,10,1330,3645,60,,,,0
JI007TH,3B14269010,P3B144104300,11,14,,/,20,120,,100,,,,400,51,,0,7,1480,3757,60,,,,1141.769743
P90321TN,3B14269012,P3B144104500,2,3,,,0,20,30,50,79,78,78,650,36,,1523.076923,300,970,2950,65,,,,0
S91467BN,3B14269017,P3B144105000,11,14,,/,0,18,30,50,80,80,80,650,52,,0,5,1250,3757,55,,,,0
EA203TH,3B14262013,P3B144200400,7,10,/,,0,25,30,50,80,80,80,550,52,,0,500,450,3000,98,,,,0
JA015TH,3B14270009,P3B144200800,7,10,/,/,0,18,31,49,81,82,82,550,52,,1652.639633,500,450,2800,98,,,,0
M91280AN,3B14270002,P3B144300700,10,12,,/,20,120,,100,,,,400,48,,467.5709001,400,1180,2800,65,,,,849.5575221
MM305TH,3B14274001,P3B144301300,2,3,/,,0,12,30,50,60,80,80,550,31,,0,500,1000,2800,65,,,,0
YN210PA,3B14248002,P3B143804400,3,4,/,/,0,15,30,50,75,78,80,500,34,,196.7992394,500,1240,2800,65,,,,0
YN210PB,3B14248003,P3B143804500,3,4,/,/,0,,,,,,,,,,868.0545155,500,1100,2800,65,,,,0
S10001IN,3B14262001,P3B143907500,1,2,,/,0,12,31,52,84,103,100,500,42,,700,600,450,2800,98,,,,0
LN208TH,3B14269009,P3B143909800,3,4,/,,0,15,30,50,79,82,82,500,32,,0,500,1100,2800,65,,,,0
P98025AN,3B14273003,P3B144008800,8,13,,,0,14,30,50,80,100,100,500,43,,1396.551724,10,1320,3757,60,,,,0
M60574WN,3B14273010,P3B144009000,9,9,/,,15,,30,50,80,,,500,47,,139.0654206,1O,980,3645,60,,,,0
JN200TH,3B14267006,P3B144103100,1,2,,/,0,9,30,50,80,80,80,550,36,,728.1483265,400,280,2400,98,,,,0
P08019AN,3B14270021,P3B144105800,7,10,/,/,0,18,31,50,82,82,84,650,45,,504.4846322,500,500,2800,98,,,,0
PI05002AN,3B14269007,P3B144200600,8,13,/,/,0,20,30,50,79,80,81,550,47,,144.6654611,10,1240,3645,60,,,,0
JA035TH,3B14269018,P3B144200700,8,13,/,/,0,18,30,50,80,80,80,550,53,,826.3473054,10,1150,3645,60,,,,0
R91132AN,3B14270018,P3B144201200,11,14,/,/,0,18,30,50,80,80,80,650,52,,781.3953488,5,1390,3757,60,,,,
P91486AN,3B14270005,P3B144300800,7,10,/,/,0,20,32,50,82,82,82,650,45,,1324.072612,,,,,,,,0
P60528CN,3B14273011,P3B144301100,11,14,,/,0,17,30,50,80,80,80,650,52,,1392.906495,10,1200,3757,60,,,,0
MJ201TH,3B14276004,P3B144600100,10,12,/,/,15,120,,80,,,,300,50,,,500,1180,2800,65,,,,1192.546584
SZ309TH,3B14273004,P3B144106500,9,9,,/,12,,33,52,85,,,500,,,269.6148359,8,1370,3645,60,,,,0
P00492AN,3B14274011,P3B144301500,8,13,/,/,0,28,30,50,80,80,80,650,51,,402.0923077,10,1250,3645,60,,,,0
YN204PA,3B14264005,P3B143908300,3,4,/,/,0,12,30,50,80,80,80,500,31,,0,500,1200,2800,65,,,,
YN204PB,3B14264006,P3B143908400,3,4,/,/,0,12,30,50,80,80,80,500,30,,,500,1150,2800,65,,,,
M40092AN,3B14267009,P3B144007300,9,9,/,,15,,55,83,85,,,400,40,,229.8722932,10,1200,3645,60,,,,0
LA106TH,3B14275003,P3B144009500,7,10,/,/,0,15,30,50,80,80,80,650,52,,0,600,450,2800,98,,,,0
JD001TH,3B14276008,P3B144009700,7,10,,,0,15,30,53,85,83,85,500,47,,712.7819549,600,460,2800,98,,,,0
S08017DN,3B14270015,P3B144105500,8,13,,,0,15,30,50,80,80,80,500,38,,1314.782609,10,1200,3645,60,,,,1779.975278
P70369XN,3B14270025,P3B144106200,2,3,,/,0,,,,,,,,,,0,500,1080,2800,65,,,,0
YH70822KV,3B14270026,P3B144106300,11,14,/,/,0,15,30,50,80,80,80,500,52,,652.7978186,10,1310,3757,60,,,,412.371134
M74156AN,3B14274008,P3B144106900,11,14,,/,0,13,30,50,80,100,100,500,43,,0,10,1200,3757,60,,,,
M50228CN,3B14273007,P3B144201700,10,12,,,20,120,,80,,,,400,46,,0,400,1200,2900,65,,,,0
P98096BN,3B14276001,P3B144202500,11,14,,,0,12,30,50,80,80,80,550,53,,597.9020979,8,1400,3757,60,,,,1031.847134
P98096BN,3B14276028,P3B144203700,11,14,,,0,13,30,50,80,80,80,550,46,,1028.25,7,1400,3757,60,,,,0
MA000TH,3B14275015,P3B144302000,7,10,/,/,0,15,30,50,80,80,80,550,50,,744.9940027,350,530,3000,98,,,,1276.030128
JE001TH,3B14267002,P3B143908700,9,9,,,0,,,,,,,,,,1041.968162,10,1100,3645,60,,,,410.022779
P40151AN,3B14268009,P3B144007700,9,9,,,20,,50,80,80,,,500,49,,0,10,1200,3645,60,,,,0
JA300TH,3B14273002,P3B144008700,8,13,,,0,20,30,50,60,80,80,650,55,,0,10,1200,3645,60,,,,0
M90079BN,3B14274006,P3B144009300,11,14,,,0,15,30,50,80,80,80,500,51,,559.1715976,7,1150,3757,60,,,,0
P40187AN,3B14261022,P3B144102000,9,9,,,20,,53,83,85,,,500,,,0,10,1200,3645,60,,,,0
P00816WN,3B14269013,P3B144104600,8,13,,,0,25,29,49,60,80,85,500,47,,0,10,1040,3645,60,,,,1952.277657
E91374FN,3B14269016,P3B144104900,2,3,,,0,25,30,50,80,80,80,500,46,,506.3938619,400,1315,2800,65,,,,0
YN309TH,3B14273001,P3B144106400,3,4,,,0,,,,,,,,,,189.4925017,400,840,3000,65,,,,0
YN100G,3B14275010,P3B144107100,1,2,,,0,8,32,58,83,83,81,500,38,,352,600,310,2800,98,,,,1940.246046
EN037TH,3B14274004,P3B144201800,1,2,,/,0,10,30,50,81,100,100,500,42,,601.3363029,400,350,2800,98,,,,1689.259645
MN302TH,3B14274010,P3B144202000,3,4,,,0,15,29,48,62,75,78,650,38,,249.6231535,500,950,2800,65,,,,0
R00075BN,3B14274005,P3B144301400,7,10,,,0,15,30,50,80,80,80,500,47,,756.302521,600,410,2900,98,,,,758.1563956
R91046AN,3B14267014,P3B144103300,2,4,,,0,13,30,52,80,100,28.5,500,38,,0,500,1360,2800,65,,,,0
J2002PIBD,3B14270001,P3B144105100,2,3,,,0,20,30,50,79,79,80,500,47,,1042.105263,500,1050,2800,65,,,,0
JD301TH,3B14270020,P3B144105700,7,10,,,0,12,30,50,60,80,80,500,48,,1019.554956,400,390,2800,98,,,,1124.12178
P91419WN,3B14270023,P3B144106000,8,13,,,0,25,30,50,80,80,80,650,47,,0,10,1000,3545,98,,,,0
R70931TN,3B14273006,P3B144106700,7,10,,,0,14,30,50,60,80,80,500,42,,869.9654776,350,380,2800,98,,,,1060.773481
JN000TH,3B14270012,P3B144201000,1,2,,,0,13,30,50,80,80,80,500,41,,0,400,440,2800,98,,,,0
P91223AN,3B14276024,P3B144203500,11,14,,,0,13,30,50,60,80,80,500,53,,0,7,1280,3757,60,,,,767.3860911
EE001TH,3B14277020,P3B144204200,9,9,,,18,,53,79,102,,,500,38,,250,10,1320,3645,60,,,,211.6609505
MJ011TH,3B14275004,P3B144301700,10,12,,,25,120,,100,,,,500,52,,565.9603554,400,1400,2900,65,,,,0
